sensor_id,geo_feature,feature_type,buffer_size,sum(value)
119667,amenity,school,1000,23165.266753661053
70009,amenity,cinema,1000,4978.457574234155
80691,amenity,pharmacy,1000,751.2104082193621
86383,amenity,school,500,1116.7950992968426
37197,amenity,place_of_worship,500,537.1299925776195
71525,amenity,parking,1000,25706.065730258233
48633,amenity,waste_disposal,1000,4.677067838400621
66029,amenity,parking,1000,31651.42325636767
134246,building,university,1000,43799.628306888204
37009,building,retail,1000,13608.377924834387
62291,building,school,1000,11965.136487329059
2362,building,commercial,1000,26377.963012416854
12857,building,residential,1000,4241.2442204209565
65437,building,shed,1000,71.2686740009712
19047,building,garage,1000,347.2392104175816
35809,building,church,1000,2566.88238007584
97693,building,garage,1000,1648.4858606969103
37197,building,greenhouse,1000,211.81687992674006
84997,building,roof,500,1545.1875224579196
18481,building,retail,500,669.526875568161
14973,building,office,1000,447.6245905111673
70533,landuse,farmland,100,7618.189861295433
97597,landuse,grass,500,296624.5717172808
5928,landuse,cemetery,500,13144.8678399169
99657,natural,beach,500,13494.729238786027
69835,natural,wood,1000,227211.8712396426
65259,natural,wood,1000,296088.8802967687
27723,natural,wood,1000,97586.22351603376
115705,amenity,school,1000,258422.86781931462
76597,amenity,fast_food,1000,383.55574488132004
119667,amenity,parking,1000,30378.41623564175
94955,amenity,restaurant,1000,19985.093300423265
62185,amenity,school,1000,69982.8417995918
85823,amenity,fire_station,1000,1108.0533134541151
35809,amenity,bar,500,1552.8992539054877
9168,amenity,place_of_worship,1000,0.9725093256536674
76597,amenity,parking,500,1193.6456540543695
108138,amenity,shelter,1000,57.66959495203929
70009,building,apartments,1000,15328.012647116426
78107,building,school,1000,56742.51507029204
25507,building,office,500,2336.5273936593976
60007,building,roof,1000,361.20460049412736
63469,building,hotel,1000,8049.3976563177575
63991,building,warehouse,1000,16.63689521285935
69909,building,apartments,500,6683.28811805654
37725,building,church,500,1778.6827617193635
90465,building,garage,1000,656.5957115861222
51569,building,retail,1000,12589.735418770882
53299,building,school,500,8871.27527919507
14973,building,warehouse,1000,611.8768698975744
98713,building,industrial,500,53.722757391460746
68393,building,church,1000,2351.9891740545063
89911,building,residential,500,79272.40164526628
18883,building,apartments,1000,4797.022459428633
60007,building,static_caravan,1000,21003.368312812745
68669,building,retail,1000,2285.8005341403814
20997,building,apartments,1000,289.9260975162069
70239,building,farm,500,810.8548966799059
80519,landuse,residential,100,31214.451522514006
99657,landuse,residential,100,31214.451522879936
75739,landuse,industrial,500,59216.27251063443
110666,landuse,residential,100,29469.78455394681
82055,landuse,retail,1000,174056.50443608424
134260,landuse,residential,1000,1372747.3230206782
60663,landuse,religious,1000,15043.33484212453
82055,landuse,grass,1000,830.4944828233434
92029,landuse,residential,1000,37149.4349213397
98085,landuse,farmland,1000,42695.81048911471
18453,landuse,commercial,500,4281.922861570415
112332,landuse,farmland,500,54816.6573734575
19153,landuse,residential,1000,103445.91680606276
9168,landuse,construction,500,2991.4004061634287
2362,landuse,retail,1000,50581.72989439187
39665,landuse,residential,1000,221102.46192928177
87815,natural,water,1000,98854.46408760053
19507,natural,wood,1000,59767.63538430283
78787,natural,bare_rock,1000,2594.764752600416
77049,amenity,university,100,2153.8966452708896
76377,amenity,restaurant,1000,1352.8572321215897
70701,amenity,toilets,1000,155.0696556790294
53517,amenity,place_of_worship,1000,5560.862283843517
57355,amenity,parking,1000,35749.088566441525
75061,amenity,fast_food,1000,1034.1868498767435
117939,amenity,fire_station,1000,11919.580609512544
9408,building,commercial,1000,2415.2445585536707
72817,building,retail,1000,11331.536867871324
16059,building,retail,500,804.0131177634006
87779,building,roof,1000,231.02082144440624
29201,building,industrial,1000,232760.67611365806
99657,building,shed,1000,7741.670128013921
80519,building,service,500,97.72660069498082
48633,building,garages,1000,4874.501020496296
82055,building,office,1000,1911.728296241718
121601,building,storage_tank,1000,336.93262192626213
69835,building,house,500,23824.72961989642
113292,building,office,1000,195.94653367674226
56545,building,industrial,500,11194.071032625572
73743,landuse,residential,1000,1610195.6663126734
114889,landuse,meadow,1000,263788.7136477543
69451,landuse,cemetery,500,67551.30554722049
90799,landuse,industrial,1000,13231.662835337285
93521,landuse,religious,1000,859.8516877785333
53151,natural,scrub,500,197834.90738577422
121453,natural,water,100,297.1510307469416
63931,natural,wood,500,13874.95526854815
56777,tourism,picnic_site,1000,2752.218528280477
70007,amenity,parking,1000,191079.95855964202
104460,amenity,place_of_worship,1000,1113.8812676993662
128231,amenity,parking,1000,8972.693381895911
4431,amenity,parking,500,28480.384805560392
60353,amenity,kindergarten,1000,969.6547070495046
65437,amenity,fast_food,500,60.57445573421495
70669,amenity,parking,500,25644.677129616055
15123,amenity,school,1000,60697.387128795446
52981,amenity,hospital,1000,54467.47956286023
85867,building,apartments,500,3474.9997417187665
104672,building,commercial,1000,36775.70512187343
61015,building,residential,1000,204791.34004805112
37271,building,house,500,146357.72119383153
82991,building,church,1000,6535.52339202646
69599,building,retail,1000,2992.139721814791
69835,building,church,1000,5243.813221940646
78947,building,roof,500,224.2446258001935
65259,building,fire_station,1000,928.8995244604373
38371,building,retail,500,2150.1004751346686
61235,building,garage,1000,142.35696549975427
86407,building,shed,1000,421.37660428285676
76377,building,shed,1000,193.7207757797674
6228,building,industrial,500,250.82023657887453
61193,building,terrace,1000,930.3938775096764
62419,building,house,500,1981.7304747992448
69519,building,farm,1000,2568.1129226733287
82863,landuse,industrial,500,393565.70608334633
136698,landuse,cemetery,1000,28861.291756343937
112834,landuse,residential,100,31214.451522187897
79617,landuse,retail,500,3211.58224531601
19157,landuse,village_green,1000,1530.1004052860428
6244,landuse,residential,500,148750.4029712369
113052,landuse,residential,1000,2182941.3679950805
70669,landuse,brownfield,500,12516.716177469472
37271,landuse,religious,1000,3801.5884815840036
50093,landuse,retail,500,48980.94003511845
81731,natural,wood,1000,113225.78079635906
108524,natural,wood,100,9810.814877146073
14161,tourism,hotel,1000,5879.271680227141
89911,amenity,restaurant,500,799.5166730565667
72817,amenity,school,1000,129803.9278011458
37849,amenity,library,500,1631.4398354296864
57887,amenity,pharmacy,1000,981.398237409856
11416,amenity,parking,1000,18738.55008539787
60663,amenity,place_of_worship,500,3512.2269924916563
63991,amenity,social_centre,1000,1158.4048739904829
82079,amenity,fire_station,1000,606.2964823591278
79213,amenity,parking,1000,2790.7950911897965
104432,amenity,fire_station,1000,615.8128045035199
37271,amenity,parking,500,504.4816365645672
112834,amenity,fire_station,1000,520.9583849043217
66183,amenity,bar,1000,223.17174293403738
6222,amenity,parking,1000,32349.184947873142
134220,amenity,library,500,4896.80082645255
61235,amenity,waste_disposal,1000,35.68137510042603
63991,amenity,bicycle_parking,1000,28.133599703977104
65747,amenity,cafe,1000,94.31743270188376
87779,amenity,social_facility,500,36429.25665009131
53151,amenity,school,1000,51996.13118032219
48633,building,house,1000,424625.09159148665
98713,building,university,100,12292.224112884604
18287,building,apartments,1000,37658.962575302925
2350,building,apartments,1000,4256.570898971753
89911,building,apartments,1000,9572.036391724358
83549,building,office,1000,5603.0670695007575
60353,building,church,500,1097.0393897201366
66183,building,roof,1000,155.0945119884123
22067,building,garage,100,48.15309649344172
37923,building,commercial,1000,5114.065763830885
78107,building,apartments,1000,810.2853443706758
73667,building,construction,1000,790.9780341213481
82847,building,kindergarten,1000,3223.2174458599093
60829,landuse,greenfield,500,1945.2295388899527
14973,landuse,grass,500,53797.87583350179
119567,landuse,residential,500,595532.2990501806
78031,landuse,residential,1000,675321.213424271
86129,landuse,industrial,1000,11314.254329406105
83549,landuse,allotments,1000,5053.512983047494
108994,natural,wood,1000,3121445.152257272
65223,natural,wood,1000,122989.70633658997
37703,natural,beach,1000,6393.855531473258
94955,tourism,museum,1000,2061.0769640802932
11416,tourism,guest_house,1000,502.06827161037063
82055,amenity,restaurant,1000,1257.7254766852113
37849,amenity,dentist,1000,3705.875018827157
111998,amenity,fuel,1000,1733.2223134801986
119567,amenity,car_rental,1000,164.61381801622176
18287,amenity,place_of_worship,1000,6850.779318527005
37849,amenity,doctors,500,305.2627189531679
87815,amenity,school,1000,33159.297477198365
35809,amenity,clinic,1000,2151.8586257897487
86407,amenity,school,1000,66402.17523895632
37197,amenity,fuel,1000,421.24103926260096
69447,amenity,school,1000,78283.9585846011
14063,amenity,parking,1000,5044.688875075026
67403,amenity,grave_yard,1000,136546.44924352205
39663,amenity,shelter,1000,31.032903468532997
97597,amenity,parking,1000,773.9768486888656
118965,building,commercial,1000,6322.764634869329
119567,building,retail,500,11341.455859592485
104672,building,garages,1000,1965.3172059399435
104672,building,terrace,1000,15392.143481976444
65259,building,school,500,2570.011061136685
70637,building,school,1000,8204.369221239021
39663,building,house,500,414.9204536304906
32537,building,commercial,1000,21940.45526927149
108138,building,static_caravan,1000,173520.43520782283
134440,building,commercial,100,1256.9822025485253
83549,building,parking,500,618.5664647181545
113052,building,school,1000,558.1910301804378
78015,landuse,vineyard,500,36538.266959361514
89911,landuse,retail,1000,232652.00883527918
64795,landuse,residential,100,31214.451522884443
78819,landuse,religious,500,19151.55017322116
73853,landuse,residential,500,780361.2880650145
20085,landuse,commercial,1000,170932.37178753925
11416,landuse,orchard,1000,4.241716025510984
70669,landuse,grass,1000,1486.216577923467
119707,landuse,residential,500,693410.4935513459
78947,landuse,farmland,500,320858.3385956986
85823,landuse,commercial,100,16744.344959056853
55449,landuse,grass,500,150.51012408374953
87815,landuse,meadow,1000,419814.0045006956
67459,natural,wetland,500,15609.641366752337
82991,natural,water,1000,93.57956969233801
37009,natural,water,1000,2649.6554231216564
16073,amenity,place_of_worship,1000,8826.913286684052
89725,amenity,courthouse,500,4233.626050489096
16059,amenity,parking,1000,1884.3199714322586
37197,amenity,school,500,106641.4569157551
56545,amenity,theatre,500,1151.7042709027548
104432,amenity,bicycle_parking,1000,25.377223199454548
74161,amenity,toilets,1000,122.07553639140815
69447,amenity,place_of_worship,100,9.800269600318329
36111,amenity,place_of_worship,500,2000.7800953512144
112008,amenity,social_centre,1000,645.3511564816822
15123,amenity,school,100,26110.21090517308
93521,amenity,toilets,1000,216.60973262548094
14063,amenity,toilets,1000,106.80802635521884
80735,amenity,school,500,12132.797740009213
104672,building,apartments,100,3347.563343157671
134440,building,university,500,24867.340430554745
125965,building,residential,500,11201.36540801496
18287,building,train_station,1000,1157.4880248414404
16059,building,church,1000,2525.249286794598
63991,building,roof,500,179.927362357927
39663,building,house,1000,13742.661333613416
69909,building,roof,500,42.19965635387115
68393,building,retail,500,1134.1258752187293
13143,building,government,1000,1939.173342147912
75061,building,religious,1000,813.781384020464
104672,landuse,retail,1000,42030.24245180344
86911,landuse,residential,100,31214.45152249778
72817,landuse,residential,500,620184.0836540563
73667,landuse,commercial,1000,57889.81251068297
82847,landuse,industrial,1000,10865.008619044083
79213,landuse,residential,1000,1107637.957423719
85015,landuse,meadow,1000,11240.119949463351
40827,landuse,grass,1000,12900.417945078672
70669,landuse,industrial,1000,92319.40925078429
119667,landuse,residential,500,411285.83021835354
57355,landuse,residential,500,232402.21931358794
16073,landuse,construction,500,1720.6754604452426
56545,landuse,religious,1000,7714.940702976308
85697,natural,beach,100,11636.61922555276
120513,natural,wetland,1000,280689.6700934127
120513,natural,water,1000,3634.571782152928
57787,natural,wetland,1000,118571.96152248174
57787,natural,wetland,500,60421.56724023841
63469,tourism,picnic_site,1000,192.3660862567995
74161,amenity,parking,500,13339.640685932387
75739,amenity,post_office,1000,2492.4918886103296
11416,amenity,school,500,20053.22883917966
37849,amenity,townhall,500,909.9878306555922
103850,amenity,restaurant,1000,394.56446303327215
6244,amenity,school,500,71277.99278030817
19153,amenity,social_centre,1000,1158.4048739904829
90925,amenity,social_facility,1000,1674.1005883063572
90799,amenity,parking,500,13879.70217212822
37197,amenity,fire_station,500,591.0365778172568
128231,amenity,social_centre,1000,40.557501935279625
9168,amenity,childcare,1000,302.47528193937484
77049,amenity,parking,1000,5243.089929232916
78267,amenity,school,1000,2292.6616276734344
65223,building,parking,500,4988.801674835618
22067,building,house,1000,65362.95717381123
71503,building,roof,1000,133.9694325546514
80691,building,school,1000,5707.715981333299
80519,building,detached,1000,63585.7259466028
73755,building,school,500,468.2848694492025
20085,building,semidetached_house,1000,7578.354895923723
61015,building,commercial,1000,636.8074364092064
109324,building,roof,1000,57.17900524282111
11844,building,roof,500,181.23242296873406
70009,building,house,1000,204.53593233966632
64795,landuse,residential,1000,1635063.9843745274
134314,landuse,commercial,500,6847.515471552791
84207,landuse,residential,1000,1722468.8181483443
70701,landuse,allotments,1000,1065.460079723234
78107,landuse,residential,500,771315.9032257248
113877,landuse,residential,1000,285935.55177622556
62419,landuse,residential,100,31214.451522544652
6218,landuse,railway,1000,50336.45365431642
104460,tourism,hotel,500,5278.668547838575
78819,amenity,social_facility,1000,13678.475986822436
85823,amenity,fuel,1000,4685.806878028232
104718,amenity,restaurant,1000,5006.732414033802
4431,amenity,parking,1000,159001.02149756282
73743,amenity,school,500,115.00139840338802
12857,amenity,school,1000,56215.97676611391
63991,amenity,hospital,1000,47553.27090806702
2362,amenity,school,1000,9085.564451560522
20721,amenity,library,1000,845.3523283520566
65437,amenity,social_facility,1000,2512.2138432128736
85867,amenity,community_centre,500,1871.5078798458876
76683,amenity,place_of_worship,500,2030.317124805842
111590,amenity,post_office,1000,719.0547972507208
73755,amenity,toilets,1000,100.10056305360384
85867,building,residential,500,4529.261613794801
1680,building,house,1000,605873.3689562344
57787,building,hospital,1000,28522.64039546084
104672,building,retail,1000,11757.79425522405
12719,building,house,100,843.3839380444058
119567,building,industrial,1000,748.1116442635689
91335,building,terrace,1000,3958.437449763017
82055,building,warehouse,500,2032.3810552208442
37271,building,school,1000,9101.053502506005
76465,building,residential,1000,1206.0138164321693
78041,building,garage,500,56.74484728651016
139716,building,warehouse,500,63.66670282527768
92029,building,house,500,58613.407700615164
19157,building,construction,1000,2690.1960697110835
34523,landuse,commercial,1000,551835.6678090679
2362,landuse,religious,500,20579.332762558366
120853,landuse,residential,1000,2613588.1356158447
115705,landuse,residential,500,628508.8015632206
74161,landuse,grass,1000,16121.619629619834
110318,landuse,commercial,1000,67785.79713956887
61235,landuse,residential,500,373687.33414641896
2653,landuse,residential,1000,557233.1201705766
70669,landuse,retail,500,31766.03993031048
112052,landuse,forest,1000,622390.5988608322
93521,natural,wood,1000,370354.19268859696
61015,natural,water,1000,654639.1953261548
82265,natural,wood,100,46.33004130055085
65747,natural,wood,1000,534105.8562207129
29201,natural,water,1000,74597.14551102629
20165,amenity,parking,1000,73053.80776221314
4431,amenity,clinic,500,29161.24090961818
134260,amenity,place_of_worship,500,6903.503815480533
62493,amenity,parking,1000,10809.441443766116
83641,amenity,parking,1000,153302.52859368522
48633,amenity,fast_food,500,710.6455194894621
69909,amenity,clinic,1000,1730.6260554619755
86887,amenity,social_facility,1000,934.6077635817167
14973,amenity,pub,1000,166.0982808102742
55277,amenity,fuel,1000,535.0402187306735
82079,amenity,hospital,1000,53204.64987857624
70007,amenity,post_office,1000,1326.3528609660993
69835,amenity,shelter,1000,46.54807650405737
70009,amenity,toilets,1000,170.60174150474938
37703,building,school,1000,15118.50050579337
55463,building,office,1000,1438.1080834710692
89911,building,apartments,500,63.71517138449635
70701,building,gazebo,1000,169.85223967092952
61235,building,public,1000,1939.5570487584187
98865,building,retail,1000,20.519939316338576
90465,building,stable,1000,933.4597245320247
79617,building,industrial,1000,336.2420394068856
78819,building,kindergarten,1000,473.5806675965624
37849,building,residential,500,545.5673574589614
70007,building,house,1000,23490.106126916195
82265,landuse,farmland,500,656573.8266320648
81047,landuse,commercial,1000,539116.5923257386
85697,landuse,industrial,500,821.7826878483841
112332,landuse,residential,500,480574.0232051217
19335,landuse,residential,1000,62974.86088403585
64723,landuse,grass,1000,99024.50324153862
136698,landuse,residential,100,13008.288646963378
65723,landuse,retail,100,3138.444281497214
9268,natural,water,1000,307261.13783360325
49327,natural,water,1000,154124.99896526325
4658,natural,grassland,1000,21382.79952979496
27723,natural,water,1000,4739.395912149391
110666,natural,wood,500,89549.70702042386
112834,amenity,community_centre,1000,6812.211934689441
60663,amenity,place_of_worship,1000,14954.99731248897
35809,amenity,parking,1000,99450.75416856409
25507,amenity,parking,500,20841.88256641286
90819,amenity,school,1000,96077.036575509
63469,amenity,parking,1000,15857.513430915358
85823,amenity,fountain,1000,206.67177316914157
104718,amenity,bar,1000,1939.753381105279
20721,amenity,fast_food,1000,829.6705813006579
37703,amenity,community_centre,1000,6628.7921046068295
63991,amenity,school,100,3800.580669435145
32537,amenity,parking,1000,42959.363957447524
53401,amenity,place_of_worship,1000,3108.1410498879004
76465,amenity,parking,500,4437.05627904086
68393,amenity,place_of_worship,1000,1566.9652257708458
38371,amenity,toilets,500,98.5237264709589
73533,amenity,parking,500,384.27600338005965
51577,amenity,school,100,21022.1857331875
143602,amenity,car_wash,1000,338.9551689465512
55449,building,university,1000,27372.5886757387
63991,building,apartments,1000,65148.374625048345
112366,building,public,1000,6711.49206280496
104718,building,commercial,100,1250.8516117538525
56545,building,hotel,500,1894.9122711940956
85823,building,apartments,1000,4667.494317261603
29201,building,residential,500,1829.3409041909997
29201,building,roof,1000,317.4981949242111
82055,building,terrace,500,1736.076811774794
40471,building,kiosk,1000,12.630690866522784
67403,building,house,1000,8515.047807167606
119993,building,barn,1000,166.14365372584433
134220,building,house,500,33939.149556428274
87541,building,commercial,1000,46.755881913895315
77807,landuse,forest,1000,58082.30732088621
68631,landuse,residential,1000,2529555.777222536
98865,landuse,residential,100,21774.310282356833
70007,landuse,retail,1000,381723.4108085496
4431,landuse,grass,1000,40422.83619903395
51565,landuse,recreation_ground,500,72186.32162109474
69909,landuse,residential,1000,35070.74344048034
81731,landuse,grass,1000,11635.55802237312
111998,natural,water,1000,7533.951116580563
79617,natural,beach,1000,52426.32439935247
16059,natural,water,1000,2724.263190596158
97095,natural,desert,100,31214.45152256021
90465,natural,wetland,1000,273163.3066828704
91335,natural,water,1000,2.821802051752111
84357,natural,wood,500,40914.22800491498
51301,amenity,place_of_worship,500,2114.2589213562396
37271,amenity,school,500,34904.11008469277
53517,amenity,townhall,1000,5954.565430507762
134314,amenity,parking,1000,132884.58791184088
14161,amenity,police,1000,996.3063878361174
96949,amenity,fuel,1000,95.98419516532726
86479,amenity,parking,500,5942.839645289652
1212,amenity,place_of_worship,1000,1204.0068630136986
96949,amenity,fire_station,500,468.18181381515456
104460,amenity,hospital,100,31214.451522671883
143602,amenity,school,500,81170.03950858962
94955,amenity,bicycle_parking,500,30.639545524170103
134220,building,university,1000,43799.628306888204
26379,building,house,100,6715.977531021834
73755,building,stadium,500,8623.353628969913
74161,building,parking,500,4680.463551360153
104718,building,train_station,1000,18080.909220230693
20165,building,school,1000,1396.8040411620784
20721,building,school,1000,4984.429805053733
128231,building,house,1000,3779.4772281587952
19335,building,roof,1000,290.62058042828846
11416,building,greenhouse,1000,2331.815062499196
81731,building,house,100,6041.310266503062
55277,building,hotel,1000,4671.335744332753
70669,building,roof,1000,1001.5882798300461
112834,building,roof,1000,4979.979457113297
19511,building,garage,1000,266.8940538210886
37703,building,commercial,1000,11295.3658814308
84207,building,shed,1000,7347.985219806894
84207,building,barn,1000,1112.280136815789
134314,building,house,100,8157.9897345697755
76355,building,office,1000,1763.080492271436
139716,landuse,residential,1000,588767.4151624113
57887,landuse,commercial,1000,459872.82614279765
78031,landuse,residential,500,216975.45194900656
14073,landuse,residential,1000,207669.0086390552
86277,landuse,farm,1000,16445.643317578244
72573,landuse,meadow,500,74679.99090178579
90925,landuse,grass,1000,2518.9520422188016
120513,landuse,grass,500,24138.821723630983
110318,landuse,industrial,1000,163263.80595668062
61015,natural,beach,500,63893.962208371784
8334,natural,wood,1000,1968025.2345350157
6222,natural,water,1000,342.8511180264637
6244,natural,water,1000,618.213924934056
73755,natural,water,1000,525.7845549495598
25507,natural,water,1000,432.4046037571319
51569,tourism,hotel,1000,1062.8060664787672
85867,amenity,place_of_worship,500,3003.6557960270375
89725,amenity,restaurant,500,676.4083655924111
134418,amenity,college,500,7994.514385984212
128231,amenity,hospital,1000,39919.210682757446
62493,amenity,school,1000,17005.51481566354
104718,amenity,social_facility,1000,9898.723820843672
57355,amenity,cafe,1000,791.1313669631938
98865,amenity,theatre,500,1131.81035823181
71525,amenity,cinema,500,1386.2886514761885
111590,amenity,shelter,1000,13.321957344534528
57355,building,hotel,1000,6723.956317487763
49327,building,commercial,500,6277.985364431429
76597,building,commercial,1000,158.83632516981285
20085,building,school,1000,10945.544754221411
66029,building,residential,1000,116.92875217931545
104718,building,public,1000,13359.780509709835
120853,building,house,1000,16532.89529658751
1212,building,commercial,500,245.86858085018113
6244,building,residential,500,856.8104396039934
18481,building,shed,1000,58.23349968509362
53299,building,semidetached_house,1000,707.3538786541038
91335,building,house,100,6059.003946636359
82991,building,shed,100,34.12052656099382
110666,building,house,1000,36409.320819432825
76683,building,house,100,56.767255680761664
84997,building,shed,1000,97.53920179231511
91335,landuse,residential,1000,2148676.1671261266
37703,landuse,residential,1000,110357.82407404801
60105,landuse,residential,500,780361.2880634597
112366,landuse,grass,1000,5872.545067385446
69835,landuse,residential,1000,2501873.050834625
18883,landuse,retail,1000,86508.80757509466
89911,landuse,forest,1000,58221.32923186321
121249,landuse,farm,1000,64869.63682871007
82991,landuse,retail,1000,135578.29329399546
97109,landuse,residential,1000,344522.1832234792
65723,landuse,grass,1000,12797.187053251857
14973,landuse,allotments,1000,3376.26387405871
76597,landuse,religious,1000,17091.825746027585
82265,landuse,residential,500,56193.2198503182
69451,landuse,residential,500,129938.06400674215
65223,landuse,commercial,1000,6527.202143601009
9168,landuse,brownfield,1000,2575.6105484891496
2362,landuse,retail,500,7406.717854332823
37703,natural,water,500,169611.40945427536
70471,natural,wood,1000,1306937.7957656984
92173,natural,water,1000,1199429.3381163194
75061,natural,wetland,500,4180.717040020325
4658,natural,wood,1000,55704.439439404036
113052,tourism,picnic_site,1000,158.12846886574667
63991,amenity,grave_yard,1000,2355.97207452406
60353,amenity,grave_yard,500,101114.14041372403
98865,amenity,school,1000,92461.00101004168
79177,amenity,hospital,1000,11275.108723663181
121249,amenity,place_of_worship,1000,71887.99231272761
134418,amenity,school,1000,219876.8873515124
134220,amenity,school,500,9857.42235489731
73853,amenity,pharmacy,1000,3612.149477579602
94955,amenity,fire_station,1000,1350.3303533746266
53517,amenity,bank,1000,7226.7692166858105
66183,amenity,bank,1000,669.7705899868348
14161,amenity,cafe,500,446.8068593057071
35809,amenity,social_facility,1000,1103.7630138516276
20721,amenity,fuel,1000,447.90281078571473
55449,amenity,car_wash,1000,166.12919988214423
6244,amenity,car_wash,1000,103.62697218026705
112834,amenity,shelter,1000,213.74459250517148
75061,amenity,post_office,1000,2194.7903293652694
122079,amenity,restaurant,500,1316.1131802688633
79177,amenity,fuel,1000,278.87425550586636
14973,building,hotel,1000,4462.01212005213
139716,building,church,1000,2097.3659064916174
78819,building,apartments,1000,79253.93661461007
19511,building,house,500,5607.0629324953625
22963,building,apartments,1000,20822.590760998297
85823,building,commercial,500,4305.934454172698
87779,building,garage,500,136.9983845169942
73755,building,church,1000,1517.23080452188
56545,building,hotel,1000,1894.9122711940956
83549,building,garages,500,509.8363957555105
70701,building,house,1000,226.30848478896212
14973,building,school,1000,170.1068554080602
18453,building,school,1000,4665.034647022263
62493,building,semidetached_house,1000,2982.5992648352485
15803,landuse,farmland,1000,1035537.600882011
60663,landuse,residential,100,31214.45152298657
20547,landuse,residential,100,31214.45152284311
110318,landuse,retail,100,44.0010052422582
108994,landuse,residential,1000,3121445.152257272
82991,landuse,commercial,500,8223.414137537911
83549,landuse,brownfield,1000,7769.60158332081
57355,landuse,residential,100,7906.2943883151
110666,landuse,forest,500,14660.515363234452
53517,landuse,construction,1000,44954.51280279768
60353,landuse,construction,1000,15708.370527183843
14073,natural,wood,100,31214.451522761323
119505,natural,water,1000,14954.433811757248
64469,natural,scrub,500,13948.66935232779
18481,amenity,parking,500,37799.30580548749
73689,amenity,school,1000,139532.8575500025
104460,amenity,shelter,1000,18.49253017111501
81047,amenity,restaurant,1000,786.1154909156203
19153,amenity,hospital,1000,47509.18127996546
79213,amenity,parking,500,2790.7950911897965
11844,amenity,school,500,4638.513047558871
104432,amenity,fire_station,500,615.8128045035199
38747,amenity,parking,1000,2014.0973268410776
121439,amenity,school,1000,52078.69190449425
104460,amenity,police,500,743.2151273227722
75021,amenity,shelter,1000,31.032903468532997
11844,amenity,parking,500,8032.765714813475
48633,building,house,500,163567.52014723505
70669,building,apartments,1000,13745.84360451874
122079,building,retail,1000,30695.998892296488
82991,building,house,500,72903.29486721124
20165,building,residential,500,8603.025576549606
128231,building,roof,1000,499.1731062026196
20721,building,hospital,1000,7310.828323079791
103850,building,apartments,500,571.8502180547179
67983,building,house,1000,2940.028363748006
84997,building,residential,1000,354.1468320059901
57355,building,semidetached_house,1000,178.32702819558222
143602,building,retail,1000,14212.037543240709
61235,building,shed,500,29.474940064400236
122079,building,construction,1000,659.9204179022058
108138,building,school,1000,19870.28013963078
11844,building,civic,100,587.7292872218597
97597,building,house,1000,5800.554432609056
4103,building,house,500,50029.84835986499
14073,building,garage,1000,852.5285756699573
119993,building,garage,1000,87.95254500475795
23811,building,farm,1000,734.6559366100314
22963,landuse,residential,100,29380.329830750183
69207,landuse,residential,500,784000.4394699358
139716,landuse,residential,500,29010.74434181765
124099,landuse,brownfield,1000,447.9139683831072
70471,landuse,vineyard,1000,5952.9519316071
65723,landuse,railway,1000,10072.136356832947
57355,landuse,residential,1000,844627.0271775661
115705,landuse,institutional,500,1187.176028585835
2362,landuse,industrial,500,172960.6566183729
38371,landuse,residential,1000,14651.205195732426
114557,landuse,commercial,100,6141.631889144201
128231,natural,wood,1000,107530.50059604149
66029,natural,scrub,1000,5832.404583700503
90465,natural,wetland,500,86335.75109257252
82079,natural,water,500,84233.05995672035
61321,natural,scrub,500,29929.883379983436
2362,natural,scrub,1000,85212.8632497047
60353,tourism,motel,1000,1548.1823802115746
70009,amenity,fuel,1000,364.7081137898844
89725,amenity,fuel,1000,1376.5114987375
37197,amenity,parking,1000,15329.276030099349
60353,amenity,car_rental,1000,198.69822944523784
85867,amenity,restaurant,500,242.4040518394638
92029,amenity,toilets,1000,538.2096422105343
70097,amenity,fire_station,1000,1432.7370939322468
121439,amenity,fire_station,1000,2350.3324104635867
16073,building,school,1000,17061.239199022028
104672,building,residential,1000,32018.461476227836
19511,building,parking,1000,527.375367330603
76597,building,civic,1000,1571.9523508809102
4431,building,apartments,1000,5410.8552078549865
77711,building,retail,1000,11410.756077105449
103850,building,retail,1000,2150.1004751346686
22067,building,house,100,239.06481779090308
104672,building,roof,1000,7693.0800899740725
73755,building,detached,1000,48104.15468131338
9168,building,hotel,500,835.3697794614593
87815,building,industrial,500,44293.126106937176
109050,building,industrial,1000,9297.924640615593
82991,building,garage,100,81.01080504789803
89847,building,house,1000,7723.309133359376
20997,building,house,100,4662.2076195533755
14161,building,commercial,100,11.587068948099057
119505,landuse,residential,100,30143.34780605673
20721,landuse,retail,500,70453.23439277393
78819,landuse,commercial,1000,64811.29609339068
78031,landuse,retail,500,1584.1902953525826
86887,landuse,meadow,1000,764152.0158669802
70669,landuse,retail,1000,320909.17474491213
120513,landuse,retail,1000,28168.80312223012
77711,landuse,commercial,1000,33085.54666837177
62419,landuse,residential,500,531764.3607463333
135134,natural,water,1000,4674.550887904334
53329,natural,desert,1000,3121445.152258661
83641,natural,wood,1000,19163.59540967834
2362,tourism,picnic_site,1000,10274.59082390636
94955,amenity,school,500,82.89955452375054
62291,amenity,school,1000,33567.18398304138
121453,amenity,fire_station,1000,1087.4132334649548
76377,amenity,university,1000,312438.8051493346
68393,amenity,parking,1000,1412.0842219002238
128231,amenity,fire_station,1000,732.9143784267834
